timestamp,Unnamed: 0,UAL,DAL,AAL,LUV,ALGT,ULCC,AC,SKYW,SNCY,ALK,JBLU,ATSG,EXPE,BKNG,TRIP,JETS,Unnamed: 0_lag_5,UAL_lag_5,DAL_lag_5,AAL_lag_5,LUV_lag_5,ALGT_lag_5,ULCC_lag_5,AC_lag_5,SKYW_lag_5,SNCY_lag_5,ALK_lag_5,JBLU_lag_5,ATSG_lag_5,EXPE_lag_5,BKNG_lag_5,TRIP_lag_5
2024-01-02 20:30:00+00:00,5,-0.001341421274193,0.0027894676903763,0.0014668362365428,-0.001052286440009,0.0033357627245176,0.0047214532591526,-0.0209790209790209,0.0027168521825131,0.0051612854003906,-0.002471737148659,-0.0009460052503517,-0.0006057073739067,0.0062906382413914,0.0018141644589821,0.0076518339827684,0.0018711492945664,0.0,-0.0048171984915639,-0.0010163700063423,-0.0008118548402138,0.0020924629428924,-0.0033036126437162,0.0134099951101351,0.0050962714250011,0.0042710391743723,-0.0006443446254431,-0.0002578216051554,-0.0018738196842453,-0.0005717683826588,-0.0086248524766079,-0.0023455758330079,-0.0014147930560456
2024-01-03 18:30:00+00:00,10,-0.002753801757215,-0.0020492271818279,0.0003587480508362,-0.0043556782289613,-0.0027759373319833,-0.0139720895136565,-0.0134869216122053,-0.0045598641653121,-0.0108991719404595,-0.0047386741298245,0.0,-0.0114389239660356,-0.0006139323292101,-0.0004145760860068,-0.0021850001356769,-0.0021935032918277,5.0,-0.001341421274193,0.0027894676903763,0.0014668362365428,-0.001052286440009,0.0033357627245176,0.0047214532591526,-0.0209790209790209,0.0027168521825131,0.0051612854003906,-0.002471737148659,-0.0009460052503517,-0.0006057073739067,0.0062906382413914,0.0018141644589821,0.0076518339827684
2024-01-03 20:30:00+00:00,12,0.0007596550524644,-0.0006451174091045,0.0003859602061262,-0.0010977199681396,0.0042099682387943,0.0025812718066213,0.0045649030212511,0.0065425418808457,-0.0009205671701727,-0.0010974187843643,0.0092117906547339,0.0160990857599474,-0.0052148328322977,-0.0050612510196976,-0.0014684623689362,0.000555568271213,7.0,-0.0023821769849219,-0.0011543912127693,0.0058530928770077,0.0045298062370129,-0.0024356164107577,-0.0029411503462912,-0.0014285496303013,-0.0070978036610263,-0.0020107059529347,-0.0008103397873022,0.0,0.0184957556787428,-0.0056378333390338,-0.0027103412796612,0.0004828695955536
2024-01-04 14:30:00+00:00,13,0.0212550643435751,0.0126517346826311,0.0088734391033695,0.004395635259597,0.0073365327546202,0.0278063339885301,-0.0002839625615784,0.0243000030517577,0.0086587288277713,0.0090634944366292,0.0314402059240199,0.007922063944183,0.0071044199865515,0.007657585380314,0.0215686540335984,0.0149916965203966,8.0,-0.0001257023535105,-0.0008989301702225,0.0012299019311374,-0.0073953798262647,-0.0134927146732904,-0.0186824515862594,0.0183118562425637,-0.0015885986911255,-0.0141034273542609,-0.0027034951143722,-0.0169660747033425,-0.0054479509742141,-0.0019468793175603,0.000735235457695,-0.0055501821877013
2024-01-04 16:30:00+00:00,15,-0.0046745269484801,-0.0024043890164906,-0.0032279073874565,0.004875414455691,0.0025790422837475,-0.0029211962325501,-0.0165544377859685,0.0033738045240825,0.0057548464345495,0.0026954795938365,0.002862661064497,-0.0047732650724069,-0.0049132386713586,-0.0057370906951247,0.0033525672886225,-0.0008123146235845,10.0,-0.002753801757215,-0.0020492271818279,0.0003587480508362,-0.0043556782289613,-0.0027759373319833,-0.0139720895136565,-0.0134869216122053,-0.0045598641653121,-0.0108991719404595,-0.0047386741298245,0.0,-0.0114389239660356,-0.0006139323292101,-0.0004145760860068,-0.0021850001356769
2024-01-04 19:30:00+00:00,18,0.0026967136221127,0.002168994696315,0.0026758293284601,0.0022361192971525,0.0044894622656659,0.0009871894144977,0.0045649030212511,-0.0022267727262553,-0.0013651538983017,0.0020339189949682,0.0113960008169176,-0.0006064420267216,0.0051813978793926,0.0032036843299227,0.0108042480613737,0.0010884602864582,13.0,0.0212550643435751,0.0126517346826311,0.0088734391033695,0.004395635259597,0.0073365327546202,0.0278063339885301,-0.0002839625615784,0.0243000030517577,0.0086587288277713,0.0090634944366292,0.0314402059240199,0.007922063944183,0.0071044199865515,0.007657585380314,0.0215686540335984
2024-01-05 14:30:00+00:00,20,0.0247005059879956,0.0244897720864398,0.0244461184945787,0.0273898811775763,0.0305626532342486,0.0268389157880017,-0.0017039920520818,0.008161717666437,0.0334928070598234,0.0293397983174501,0.0553568359918958,0.0134228937703362,0.0113251807009033,0.0024765706267715,0.0118203311824633,0.0198693388374062,15.0,-0.0046745269484801,-0.0024043890164906,-0.0032279073874565,0.004875414455691,0.0025790422837475,-0.0029211962325501,-0.0165544377859685,0.0033738045240825,0.0057548464345495,0.0026954795938365,0.002862661064497,-0.0047732650724069,-0.0049132386713586,-0.0057370906951247,0.0033525672886225
2024-01-05 19:30:00+00:00,25,-0.0062106183319811,-0.0044231553391232,-0.0036643597696923,-0.0044665577327341,-0.0063774181373706,-0.0029382696238104,-0.0080045392498874,-0.0057948471007895,-0.005339507426275,-0.0013133500777869,0.0017873510736081,-0.0054118009489489,-0.0073378626580359,-0.0032228710364735,-0.0085348650485284,-0.0034547186932021,20.0,0.0247005059879956,0.0244897720864398,0.0244461184945787,0.0273898811775763,0.0305626532342486,0.0268389157880017,-0.0017039920520818,0.008161717666437,0.0334928070598234,0.0293397983174501,0.0553568359918958,0.0134228937703362,0.0113251807009033,0.0024765706267715,0.0118203311824633
2024-01-05 20:30:00+00:00,26,0.0031235240617857,0.0003702181876934,0.0,0.0056945299743371,-0.005537408085526,-0.007858538438882,-0.011527421241619,-0.0050515276872751,-0.0005964493786263,-0.0021042038424897,-0.0026761581506783,0.003627537038771,0.0017795653386334,0.0023330121470197,0.003347665965329,0.0005333455403646,21.0,0.0071109597349674,0.009088687247351,0.0064354882343184,0.0022652216326506,-0.004669276761009,-0.008712502735005,-0.0048364715864213,-0.0036623445931851,0.0052910002851562,0.0021114233925414,-0.0053524013748903,0.0,-0.0002730849229511,0.0018987868628301,-0.0037383142585097
2024-01-08 16:30:00+00:00,29,0.0036453146196655,0.001799442475775,0.0006959101573749,-0.0069930042630526,-0.003714080552542,0.0087976692683424,0.0011727034538722,0.0086206625943678,-0.0026350435473567,0.0058510965327445,-0.004393689827069,0.0084489675453747,-0.0051606555549419,-0.0021814483172608,0.0023998630480595,0.0002625609520072,24.0,0.0011976671526765,0.0038233541143681,0.0051565855972062,0.0098889608060368,0.0031359758676856,-0.00097849595113,0.0,-0.0003861837692625,0.0033068909466473,0.0050158030979812,0.000876545822593,-0.0029976704732831,0.0040248062803049,0.0012758105755714,-0.0028368542328395
